Call Type,Call Date,Dispatch DtTm,On Scene DtTm,Dispatch to On Scene duration,Neighborhooods - Analysis Boundaries
Medical Incident,12/18/2018,12/18/2018 1:50:41 PM,12/18/2018 1:58:59 PM,8,Financial District/South Beach
Medical Incident,12/27/2018,12/27/2018 9:42:07 AM,12/27/2018 9:50:25 AM,8,Financial District/South Beach
Medical Incident,12/29/2018,12/29/2018 3:49:53 PM,12/29/2018 3:58:11 PM,8,Financial District/South Beach
Medical Incident,12/11/2018,12/11/2018 11:46:07 AM,12/11/2018 11:54:26 AM,8,Financial District/South Beach
Medical Incident,02/13/2019,02/13/2019 1:10:04 PM,02/13/2019 1:18:23 PM,8,Financial District/South Beach
Medical Incident,02/01/2019,02/01/2019 9:07:53 AM,02/01/2019 9:16:12 AM,8,Financial District/South Beach
Medical Incident,02/10/2019,02/10/2019 11:11:13 AM,02/10/2019 11:19:32 AM,8,Financial District/South Beach
Medical Incident,12/09/2018,12/09/2018 6:07:12 PM,12/09/2018 6:15:32 PM,8,Financial District/South Beach
Medical Incident,02/10/2019,02/10/2019 6:54:31 PM,02/10/2019 7:02:51 PM,8,Financial District/South Beach
Medical Incident,02/11/2019,02/11/2019 11:38:37 AM,02/11/2019 11:46:57 AM,8,Financial District/South Beach
Medical Incident,02/26/2019,02/26/2019 12:16:20 PM,02/26/2019 12:24:41 PM,8,Financial District/South Beach
Medical Incident,12/15/2018,12/15/2018 8:10:36 PM,12/15/2018 8:18:57 PM,8,Financial District/South Beach
Medical Incident,01/05/2019,01/05/2019 4:19:00 AM,01/05/2019 4:27:21 AM,8,Financial District/South Beach
Medical Incident,02/10/2019,02/10/2019 4:12:44 PM,02/10/2019 4:21:05 PM,8,Financial District/South Beach
Medical Incident,12/20/2018,12/20/2018 3:44:23 PM,12/20/2018 3:52:45 PM,8,Financial District/South Beach
Medical Incident,12/03/2018,12/03/2018 10:10:24 PM,12/03/2018 10:18:46 PM,8,Financial District/South Beach
Medical Incident,12/11/2018,12/11/2018 7:48:12 PM,12/11/2018 7:56:35 PM,8,Financial District/South Beach
Medical Incident,12/18/2018,12/18/2018 12:26:12 PM,12/18/2018 12:34:35 PM,8,Financial District/South Beach
Medical Incident,01/02/2019,01/02/2019 10:23:15 PM,01/02/2019 10:31:38 PM,8,Financial District/South Beach
Medical Incident,12/21/2018,12/21/2018 10:25:58 AM,12/21/2018 10:34:22 AM,8,Financial District/South Beach
Medical Incident,12/21/2018,12/21/2018 6:24:50 AM,12/21/2018 6:33:15 AM,8,Financial District/South Beach
Medical Incident,01/15/2019,01/15/2019 1:13:24 AM,01/15/2019 1:21:50 AM,8,Financial District/South Beach
Medical Incident,02/22/2019,02/22/2019 8:52:50 PM,02/22/2019 9:01:16 PM,8,Financial District/South Beach
Medical Incident,12/09/2018,12/09/2018 4:39:25 PM,12/09/2018 4:47:53 PM,8,Financial District/South Beach
Medical Incident,01/07/2019,01/07/2019 7:21:58 AM,01/07/2019 7:30:26 AM,8,Financial District/South Beach
Medical Incident,02/04/2019,02/04/2019 9:21:15 PM,02/04/2019 9:29:43 PM,8,Financial District/South Beach
Medical Incident,02/15/2019,02/15/2019 12:34:26 PM,02/15/2019 12:42:54 PM,8,Financial District/South Beach
Medical Incident,02/20/2019,02/20/2019 12:46:12 AM,02/20/2019 12:54:40 AM,8,Financial District/South Beach
Medical Incident,02/09/2019,02/09/2019 1:46:15 PM,02/09/2019 1:54:43 PM,8,Financial District/South Beach
Medical Incident,12/15/2018,12/15/2018 11:12:30 AM,12/15/2018 11:21:00 AM,8,Financial District/South Beach
Medical Incident,12/29/2018,12/29/2018 7:28:35 AM,12/29/2018 7:37:05 AM,8,Financial District/South Beach
Medical Incident,01/23/2019,01/23/2019 11:08:15 PM,01/23/2019 11:16:45 PM,8,Financial District/South Beach
Medical Incident,01/07/2019,01/07/2019 4:25:30 PM,01/07/2019 4:34:00 PM,8,Financial District/South Beach
Medical Incident,02/14/2019,02/14/2019 10:27:07 PM,02/14/2019 10:35:37 PM,8,Financial District/South Beach
Medical Incident,01/22/2019,01/22/2019 6:17:31 PM,01/22/2019 6:26:02 PM,8,Financial District/South Beach
Medical Incident,01/27/2019,01/27/2019 2:28:07 PM,01/27/2019 2:36:38 PM,8,Financial District/South Beach
Medical Incident,02/04/2019,02/04/2019 12:06:17 PM,02/04/2019 12:14:48 PM,8,Financial District/South Beach
Medical Incident,02/16/2019,02/16/2019 10:08:19 PM,02/16/2019 10:16:50 PM,8,Financial District/South Beach
Medical Incident,12/17/2018,12/17/2018 4:04:23 AM,12/17/2018 4:12:55 AM,8,Financial District/South Beach
Medical Incident,01/26/2019,01/26/2019 2:22:02 PM,01/26/2019 2:30:34 PM,8,Financial District/South Beach
Medical Incident,12/15/2018,12/15/2018 7:08:46 PM,12/15/2018 7:17:19 PM,8,Financial District/South Beach
Medical Incident,02/27/2019,02/27/2019 12:56:22 AM,02/27/2019 1:04:55 AM,8,Financial District/South Beach
Medical Incident,01/06/2019,01/06/2019 10:38:32 AM,01/06/2019 10:47:06 AM,8,Financial District/South Beach
Medical Incident,12/24/2018,12/24/2018 1:45:48 PM,12/24/2018 1:54:22 PM,8,Financial District/South Beach
Medical Incident,12/02/2018,12/02/2018 1:11:01 PM,12/02/2018 1:19:36 PM,8,Financial District/South Beach
Medical Incident,02/16/2019,02/16/2019 5:29:48 AM,02/16/2019 5:38:23 AM,8,Financial District/South Beach
Medical Incident,12/21/2018,12/21/2018 7:54:30 AM,12/21/2018 8:03:05 AM,8,Financial District/South Beach
Medical Incident,02/04/2019,02/04/2019 5:49:33 PM,02/04/2019 5:58:09 PM,8,Financial District/South Beach
Medical Incident,02/03/2019,02/03/2019 4:47:08 AM,02/03/2019 4:55:45 AM,8,Financial District/South Beach
Medical Incident,12/16/2018,12/16/2018 10:08:58 AM,12/16/2018 10:17:35 AM,8,Financial District/South Beach
Medical Incident,02/13/2019,02/13/2019 9:00:18 AM,02/13/2019 9:08:55 AM,8,Financial District/South Beach
Medical Incident,12/27/2018,12/27/2018 4:26:36 PM,12/27/2018 4:35:14 PM,8,Financial District/South Beach
Medical Incident,01/02/2019,01/02/2019 6:50:52 PM,01/02/2019 6:59:30 PM,8,Financial District/South Beach
Medical Incident,02/10/2019,02/10/2019 10:50:27 PM,02/10/2019 10:59:05 PM,8,Financial District/South Beach
Medical Incident,01/25/2019,01/25/2019 3:01:57 PM,01/25/2019 3:10:35 PM,8,Financial District/South Beach
Medical Incident,02/14/2019,02/14/2019 6:54:34 PM,02/14/2019 7:03:13 PM,8,Financial District/South Beach
Medical Incident,02/21/2019,02/21/2019 10:22:17 AM,02/21/2019 10:30:56 AM,8,Financial District/South Beach
Medical Incident,12/05/2018,12/05/2018 9:15:51 AM,12/05/2018 9:24:31 AM,8,Financial District/South Beach
Medical Incident,12/15/2018,12/15/2018 8:10:36 PM,12/15/2018 8:19:17 PM,8,Financial District/South Beach
Medical Incident,12/16/2018,12/16/2018 2:08:36 PM,12/16/2018 2:17:17 PM,8,Financial District/South Beach
Medical Incident,12/22/2018,12/22/2018 3:14:37 AM,12/22/2018 3:23:18 AM,8,Financial District/South Beach
Medical Incident,01/17/2019,01/17/2019 7:52:55 PM,01/17/2019 8:01:36 PM,8,Financial District/South Beach
Medical Incident,02/14/2019,02/14/2019 7:44:35 AM,02/14/2019 7:53:17 AM,8,Financial District/South Beach
Medical Incident,12/02/2018,12/02/2018 12:18:47 AM,12/02/2018 12:27:30 AM,8,Financial District/South Beach
Medical Incident,02/09/2019,02/09/2019 5:38:00 PM,02/09/2019 5:46:43 PM,8,Financial District/South Beach
Medical Incident,02/10/2019,02/10/2019 10:20:42 AM,02/10/2019 10:29:25 AM,8,Financial District/South Beach
Medical Incident,12/04/2018,12/04/2018 5:08:28 PM,12/04/2018 5:17:12 PM,8,Financial District/South Beach
Medical Incident,12/19/2018,12/19/2018 4:25:01 PM,12/19/2018 4:33:45 PM,8,Financial District/South Beach
Medical Incident,01/06/2019,01/06/2019 6:48:24 AM,01/06/2019 6:57:08 AM,8,Financial District/South Beach
Medical Incident,02/16/2019,02/16/2019 5:29:48 AM,02/16/2019 5:38:32 AM,8,Financial District/South Beach
Medical Incident,02/18/2019,02/18/2019 10:38:14 PM,02/18/2019 10:46:58 PM,8,Financial District/South Beach
Medical Incident,02/13/2019,02/13/2019 4:37:55 AM,02/13/2019 4:46:39 AM,8,Financial District/South Beach
Medical Incident,02/26/2019,02/26/2019 2:20:08 PM,02/26/2019 2:28:52 PM,8,Financial District/South Beach
Medical Incident,02/01/2019,02/01/2019 2:06:12 AM,02/01/2019 2:14:57 AM,8,Financial District/South Beach
Medical Incident,02/28/2019,02/28/2019 9:33:50 AM,02/28/2019 9:42:35 AM,8,Financial District/South Beach
Medical Incident,01/22/2019,01/22/2019 7:43:33 PM,01/22/2019 7:52:19 PM,8,Financial District/South Beach
Medical Incident,12/12/2018,12/12/2018 3:06:21 PM,12/12/2018 3:15:07 PM,8,Financial District/South Beach
Medical Incident,01/08/2019,01/08/2019 5:27:09 PM,01/08/2019 5:35:56 PM,8,Financial District/South Beach
Medical Incident,01/12/2019,01/12/2019 3:06:48 AM,01/12/2019 3:15:35 AM,8,Financial District/South Beach
Medical Incident,01/22/2019,01/22/2019 7:33:32 AM,01/22/2019 7:42:19 AM,8,Financial District/South Beach
Medical Incident,02/14/2019,02/14/2019 9:16:25 AM,02/14/2019 9:25:13 AM,8,Financial District/South Beach
Medical Incident,12/31/2018,12/31/2018 6:04:45 PM,12/31/2018 6:13:34 PM,8,Financial District/South Beach
Medical Incident,02/01/2019,02/01/2019 1:36:01 PM,02/01/2019 1:44:50 PM,8,Financial District/South Beach
Medical Incident,02/08/2019,02/08/2019 9:51:01 AM,02/08/2019 9:59:50 AM,8,Financial District/South Beach
Medical Incident,02/16/2019,02/16/2019 10:19:37 AM,02/16/2019 10:28:26 AM,8,Financial District/South Beach
Medical Incident,02/18/2019,02/18/2019 3:46:52 PM,02/18/2019 3:55:41 PM,8,Financial District/South Beach
Medical Incident,12/20/2018,12/20/2018 3:44:23 PM,12/20/2018 3:53:13 PM,8,Financial District/South Beach
Medical Incident,02/28/2019,02/28/2019 3:42:23 PM,02/28/2019 3:51:14 PM,8,Financial District/South Beach
Medical Incident,02/09/2019,02/09/2019 4:11:06 PM,02/09/2019 4:19:59 PM,8,Financial District/South Beach
Medical Incident,01/23/2019,01/23/2019 2:09:16 AM,01/23/2019 2:18:09 AM,8,Financial District/South Beach
Medical Incident,01/30/2019,01/30/2019 9:49:02 AM,01/30/2019 9:57:55 AM,8,Financial District/South Beach
Medical Incident,12/08/2018,12/08/2018 6:51:45 PM,12/08/2018 7:00:39 PM,8,Financial District/South Beach
Medical Incident,12/14/2018,12/14/2018 7:47:46 PM,12/14/2018 7:56:41 PM,8,Financial District/South Beach
Medical Incident,01/13/2019,01/13/2019 5:11:28 PM,01/13/2019 5:20:23 PM,8,Financial District/South Beach
Medical Incident,02/04/2019,02/04/2019 12:09:47 AM,02/04/2019 12:18:42 AM,8,Financial District/South Beach
Medical Incident,02/12/2019,02/12/2019 8:11:39 AM,02/12/2019 8:20:34 AM,8,Financial District/South Beach
Medical Incident,12/07/2018,12/07/2018 12:07:00 PM,12/07/2018 12:15:57 PM,8,Financial District/South Beach
Medical Incident,02/05/2019,02/05/2019 9:23:46 PM,02/05/2019 9:32:44 PM,8,Financial District/South Beach
Medical Incident,12/04/2018,12/04/2018 4:28:10 PM,12/04/2018 4:37:09 PM,8,Financial District/South Beach
Medical Incident,12/08/2018,12/08/2018 7:59:10 AM,12/08/2018 8:08:09 AM,8,Financial District/South Beach
Medical Incident,01/14/2019,01/14/2019 6:02:35 AM,01/14/2019 6:11:34 AM,8,Financial District/South Beach
Medical Incident,12/05/2018,12/05/2018 11:31:43 PM,12/05/2018 11:40:43 PM,9,Financial District/South Beach
Medical Incident,12/21/2018,12/21/2018 12:04:57 PM,12/21/2018 12:13:57 PM,9,Financial District/South Beach
Medical Incident,12/18/2018,12/18/2018 11:03:58 PM,12/18/2018 11:12:59 PM,9,Financial District/South Beach
Medical Incident,02/05/2019,02/05/2019 4:05:20 PM,02/05/2019 4:14:21 PM,9,Financial District/South Beach
Medical Incident,02/20/2019,02/20/2019 7:40:54 AM,02/20/2019 7:49:55 AM,9,Financial District/South Beach
Medical Incident,12/22/2018,12/22/2018 5:46:09 AM,12/22/2018 5:55:11 AM,9,Financial District/South Beach
Medical Incident,01/23/2019,01/23/2019 8:48:37 AM,01/23/2019 8:57:39 AM,9,Financial District/South Beach
Medical Incident,12/14/2018,12/14/2018 7:17:08 AM,12/14/2018 7:26:10 AM,9,Financial District/South Beach
Medical Incident,02/09/2019,02/09/2019 5:40:21 AM,02/09/2019 5:49:24 AM,9,Financial District/South Beach
Medical Incident,02/12/2019,02/12/2019 1:35:26 PM,02/12/2019 1:44:30 PM,9,Financial District/South Beach
Medical Incident,01/03/2019,01/03/2019 5:56:33 PM,01/03/2019 6:05:38 PM,9,Financial District/South Beach
Medical Incident,02/25/2019,02/25/2019 12:07:53 AM,02/25/2019 12:16:58 AM,9,Financial District/South Beach
Medical Incident,12/07/2018,12/07/2018 12:45:25 PM,12/07/2018 12:54:33 PM,9,Financial District/South Beach
Medical Incident,01/01/2019,01/01/2019 1:15:50 AM,01/01/2019 1:24:58 AM,9,Financial District/South Beach
Medical Incident,01/24/2019,01/24/2019 1:22:37 PM,01/24/2019 1:31:45 PM,9,Financial District/South Beach
Medical Incident,02/26/2019,02/26/2019 10:33:45 PM,02/26/2019 10:42:55 PM,9,Financial District/South Beach
Medical Incident,02/22/2019,02/22/2019 2:57:20 PM,02/22/2019 3:06:31 PM,9,Financial District/South Beach
Medical Incident,01/04/2019,01/04/2019 10:33:12 AM,01/04/2019 10:42:24 AM,9,Financial District/South Beach
Medical Incident,02/20/2019,02/20/2019 7:23:55 AM,02/20/2019 7:33:07 AM,9,Financial District/South Beach
Medical Incident,02/28/2019,02/28/2019 1:08:06 PM,02/28/2019 1:17:18 PM,9,Financial District/South Beach
Medical Incident,01/22/2019,01/22/2019 9:02:43 AM,01/22/2019 9:11:57 AM,9,Financial District/South Beach
Medical Incident,02/08/2019,02/08/2019 11:42:37 PM,02/08/2019 11:51:51 PM,9,Financial District/South Beach
Medical Incident,01/04/2019,01/05/2019 12:43:56 AM,01/05/2019 12:53:11 AM,9,Financial District/South Beach
Medical Incident,01/14/2019,01/14/2019 6:28:54 AM,01/14/2019 6:38:09 AM,9,Financial District/South Beach
Medical Incident,01/18/2019,01/18/2019 8:30:03 PM,01/18/2019 8:39:19 PM,9,Financial District/South Beach
Medical Incident,12/10/2018,12/10/2018 6:18:51 PM,12/10/2018 6:28:07 PM,9,Financial District/South Beach
Medical Incident,02/06/2019,02/06/2019 10:54:23 PM,02/06/2019 11:03:41 PM,9,Financial District/South Beach
Medical Incident,02/02/2019,02/02/2019 10:48:51 AM,02/02/2019 10:58:09 AM,9,Financial District/South Beach
Medical Incident,01/12/2019,01/12/2019 2:06:06 PM,01/12/2019 2:15:25 PM,9,Financial District/South Beach
Medical Incident,02/05/2019,02/05/2019 10:26:52 AM,02/05/2019 10:36:11 AM,9,Financial District/South Beach
Medical Incident,02/07/2019,02/07/2019 8:23:07 PM,02/07/2019 8:32:26 PM,9,Financial District/South Beach
Medical Incident,02/20/2019,02/20/2019 10:34:42 PM,02/20/2019 10:44:01 PM,9,Financial District/South Beach
Medical Incident,01/28/2019,01/28/2019 4:34:33 PM,01/28/2019 4:43:52 PM,9,Financial District/South Beach
Medical Incident,01/14/2019,01/14/2019 7:55:31 AM,01/14/2019 8:04:51 AM,9,Financial District/South Beach
Medical Incident,12/19/2018,12/20/2018 12:11:07 AM,12/20/2018 12:20:27 AM,9,Financial District/South Beach
Medical Incident,02/19/2019,02/19/2019 9:37:25 AM,02/19/2019 9:46:45 AM,9,Financial District/South Beach
Medical Incident,02/16/2019,02/16/2019 6:25:36 PM,02/16/2019 6:34:58 PM,9,Financial District/South Beach
Medical Incident,01/07/2019,01/07/2019 2:19:36 PM,01/07/2019 2:28:59 PM,9,Financial District/South Beach
Medical Incident,12/29/2018,12/29/2018 6:16:06 PM,12/29/2018 6:25:30 PM,9,Financial District/South Beach
Medical Incident,12/02/2018,12/02/2018 2:07:40 PM,12/02/2018 2:17:05 PM,9,Financial District/South Beach
Medical Incident,12/22/2018,12/22/2018 10:16:22 AM,12/22/2018 10:25:47 AM,9,Financial District/South Beach
Medical Incident,01/30/2019,01/30/2019 9:31:48 AM,01/30/2019 9:41:14 AM,9,Financial District/South Beach
Medical Incident,01/26/2019,01/26/2019 11:18:27 AM,01/26/2019 11:27:53 AM,9,Financial District/South Beach
Medical Incident,12/06/2018,12/06/2018 3:52:24 PM,12/06/2018 4:01:51 PM,9,Financial District/South Beach
Medical Incident,12/25/2018,12/25/2018 12:47:27 AM,12/25/2018 12:56:54 AM,9,Financial District/South Beach
Medical Incident,12/12/2018,12/12/2018 4:56:28 AM,12/12/2018 5:05:55 AM,9,Financial District/South Beach
Medical Incident,12/23/2018,12/23/2018 10:43:58 PM,12/23/2018 10:53:25 PM,9,Financial District/South Beach
Medical Incident,02/19/2019,02/19/2019 3:53:54 PM,02/19/2019 4:03:21 PM,9,Financial District/South Beach
Medical Incident,12/10/2018,12/10/2018 4:25:05 AM,12/10/2018 4:34:34 AM,9,Financial District/South Beach
Medical Incident,02/08/2019,02/08/2019 5:05:25 PM,02/08/2019 5:14:54 PM,9,Financial District/South Beach
Medical Incident,02/22/2019,02/22/2019 6:22:25 AM,02/22/2019 6:31:54 AM,9,Financial District/South Beach
Medical Incident,12/01/2018,12/01/2018 2:27:33 PM,12/01/2018 2:37:03 PM,9,Financial District/South Beach
Medical Incident,12/08/2018,12/08/2018 11:25:51 AM,12/08/2018 11:35:21 AM,9,Financial District/South Beach
Medical Incident,01/27/2019,01/27/2019 4:55:55 AM,01/27/2019 5:05:25 AM,9,Financial District/South Beach
Medical Incident,02/01/2019,02/01/2019 9:11:06 AM,02/01/2019 9:20:36 AM,9,Financial District/South Beach
Medical Incident,02/09/2019,02/09/2019 11:28:08 PM,02/09/2019 11:37:38 PM,9,Financial District/South Beach
Medical Incident,02/22/2019,02/22/2019 11:06:49 AM,02/22/2019 11:16:20 AM,9,Financial District/South Beach
Medical Incident,12/19/2018,12/19/2018 11:40:44 AM,12/19/2018 11:50:15 AM,9,Financial District/South Beach
Medical Incident,01/30/2019,01/30/2019 12:54:33 AM,01/30/2019 1:04:04 AM,9,Financial District/South Beach
Medical Incident,02/13/2019,02/13/2019 1:25:54 AM,02/13/2019 1:35:25 AM,9,Financial District/South Beach
Medical Incident,01/31/2019,01/31/2019 8:04:20 PM,01/31/2019 8:13:52 PM,9,Financial District/South Beach
Medical Incident,01/22/2019,01/22/2019 2:04:20 PM,01/22/2019 2:13:53 PM,9,Financial District/South Beach
Medical Incident,01/18/2019,01/18/2019 1:22:01 PM,01/18/2019 1:31:36 PM,9,Financial District/South Beach
Medical Incident,01/19/2019,01/19/2019 3:05:59 AM,01/19/2019 3:15:34 AM,9,Financial District/South Beach
Medical Incident,01/19/2019,01/19/2019 4:26:01 PM,01/19/2019 4:35:37 PM,9,Financial District/South Beach
Medical Incident,01/29/2019,01/29/2019 9:20:44 AM,01/29/2019 9:30:20 AM,9,Financial District/South Beach
Medical Incident,02/28/2019,02/28/2019 4:35:23 PM,02/28/2019 4:44:59 PM,9,Financial District/South Beach
Medical Incident,12/05/2018,12/05/2018 9:57:21 AM,12/05/2018 10:06:58 AM,9,Financial District/South Beach
Medical Incident,12/07/2018,12/07/2018 9:48:16 AM,12/07/2018 9:57:53 AM,9,Financial District/South Beach
Medical Incident,02/05/2019,02/05/2019 2:40:38 PM,02/05/2019 2:50:15 PM,9,Financial District/South Beach
Medical Incident,12/17/2018,12/17/2018 9:32:31 PM,12/17/2018 9:42:09 PM,9,Financial District/South Beach
Medical Incident,12/27/2018,12/27/2018 1:05:30 AM,12/27/2018 1:15:08 AM,9,Financial District/South Beach
Medical Incident,01/15/2019,01/15/2019 9:23:54 PM,01/15/2019 9:33:33 PM,9,Financial District/South Beach
Medical Incident,12/17/2018,12/17/2018 3:41:51 AM,12/17/2018 3:51:30 AM,9,Financial District/South Beach
Medical Incident,12/24/2018,12/24/2018 2:55:36 PM,12/24/2018 3:05:15 PM,9,Financial District/South Beach
Medical Incident,12/29/2018,12/29/2018 11:52:01 AM,12/29/2018 12:01:40 PM,9,Financial District/South Beach
Medical Incident,01/20/2019,01/20/2019 5:13:39 AM,01/20/2019 5:23:19 AM,9,Financial District/South Beach
Medical Incident,02/08/2019,02/08/2019 6:24:37 PM,02/08/2019 6:34:18 PM,9,Financial District/South Beach
Medical Incident,02/19/2019,02/19/2019 8:13:03 PM,02/19/2019 8:22:45 PM,9,Financial District/South Beach
Medical Incident,01/09/2019,01/09/2019 5:02:45 PM,01/09/2019 5:12:27 PM,9,Financial District/South Beach
Medical Incident,12/06/2018,12/06/2018 11:14:52 AM,12/06/2018 11:24:35 AM,9,Financial District/South Beach
Medical Incident,01/31/2019,01/31/2019 10:14:52 AM,01/31/2019 10:24:35 AM,9,Financial District/South Beach
